model,day,hour,pv_kw,temp_outdoor,n_home,battery_soc,ev_soc,cumulative_import_kwh,cumulative_export_kwh,step_bill_vnd,total_bill_vnd,comfort_score,wm_remaining,dw_remaining,action_battery,action_ac_living,action_ac_master,action_ac_bed2,action_ev,action_wm,action_dw,reward,temp_living,temp_master,temp_bed2
Hybrid,2,8,0.0,26.705904774487397,0,0.1,0.2396310716867447,0.0,24.649999141693115,0.0,0.0,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9480153918266296,24.6531982421875,24.6531982421875,24.6531982421875
Hybrid,2,9,0.0,28.0,0,0.1,0.2396310716867447,0.0,26.842782497406006,0.0,0.0,100.0,0,0,-1.0,-1.0,-0.12371134012937546,-1.0,-1.0,-1.0,-1.0,-0.9911070466041565,24.987878799438477,24.111589431762695,24.987878799438477
Hybrid,2,10,0.0,29.294095225512603,0,0.1,0.2396310716867447,0.0,28.724286675453186,0.0,0.0,100.0,0,0,-1.0,-1.0,0.11492649465799332,-0.7353981137275696,-1.0,-1.0,-1.0,-1.0383026599884033,25.418500900268555,23.51491355895996,25.153898239135742
Hybrid,2,11,0.0,30.5,0,0.1,0.2396310716867447,0.0,30.154521465301514,0.0,0.0,100.0,0,0,-1.0,-0.6661075353622437,0.09479255229234695,-0.47044333815574646,-1.0,-1.0,-1.0,-1.0902177095413208,25.592758178710938,23.118629455566406,25.158952713012695
Hybrid,2,12,0.0,31.535533905932738,0,0.1,0.2396310716867447,0.0,30.607088088989258,0.0,0.0,89.6018295288086,0,0,-1.0,0.24722610414028168,0.03995306044816971,-0.2595152258872986,-1.0,-1.0,-1.0,-1.1475976705551147,24.939809799194336,22.920366287231445,25.056127548217773
Hybrid,2,13,0.0,32.33012701892219,0,0.1,0.2396310716867447,0.0,31.009180784225464,0.0,0.0,88.16864776611328,0,0,-1.0,0.09117524325847626,0.2276139259338379,-0.12795698642730713,-1.0,-1.0,-1.0,-1.211353063583374,24.587665557861328,22.633729934692383,24.911483764648438
Hybrid,2,14,0.0,32.829629131445344,0,0.1,0.2396310716867447,0.0,31.185158252716064,0.0,0.0,86.71232604980469,0,0,-1.0,0.17922137677669525,0.31085580587387085,0.02331828698515892,-1.0,-1.0,-1.0,-1.2826091051101685,24.23263931274414,22.342464447021484,24.679981231689453
Hybrid,2,15,0.0,33.0,0,0.1,0.2396310716867447,0.0,31.27327013015747,0.0,0.0,84.89678955078125,0,0,-1.0,0.10016350448131561,0.4288601577281952,0.18015840649604797,-1.0,-1.0,-1.0,-1.3627722263336182,24.009212493896484,21.979358673095703,24.331825256347656
Hybrid,2,16,0.0,32.829629131445344,0,0.1,0.2396310716867447,0.05822896957397461,31.27327013015747,115.52627563476562,115.52627563476562,82.89165496826172,0,0,-1.0,0.1301487535238266,0.48605477809906006,0.3270779848098755,-1.0,-1.0,-1.0,-1.5113867902755738,23.761106491088867,21.578330993652344,23.854528427124023
Hybrid,2,17,0.0,32.33012701892219,0,0.1,0.2396310716867447,0.08022785186767578,31.27327013015747,43.645782470703125,159.17205810546875,80.61653900146484,0,0,-1.0,0.01757107675075531,0.5302034020423889,0.4135506749153137,-1.0,-1.0,-1.0,-1.579276762008667,23.60043716430664,21.123308181762695,23.288536071777344
Hybrid,2,18,0.0,31.535533905932738,2,0.1,0.2396310716867447,0.7449569702148438,31.27327013015747,1318.8225708007812,1477.99462890625,54.92704772949219,0,0,-1.0,1.0,-0.3136947751045227,1.0,-1.0,-1.0,-1.0,-2.703968797206879,22.39394760131836,21.478225708007812,22.113235473632812
Hybrid,2,19,0.0,30.5,2,0.1,0.2396310716867447,1.6975665092468262,31.27327013015747,1889.9773254394531,3367.971954345703,42.57405090332031,0,0,-1.0,1.0,0.07014579325914383,1.0,-1.0,-1.0,-1.0,-5.985645944595337,21.204553604125977,21.310256958007812,20.95191192626953
Hybrid,2,20,0.0,29.294095225512606,2,0.1,0.2396310716867447,3.0199975967407227,31.27327013015747,2623.7032775878906,5991.675231933594,40.0,0,0,-1.0,1.0,0.5632411241531372,1.0,-1.0,-1.0,-1.0,-12.213200825691223,20.013507843017578,20.545398712158203,19.786130905151367
Hybrid,2,21,0.0,28.0,2,0.1,0.2396310716867447,3.0199975967407227,32.076056480407715,0.0,5991.675231933594,40.0,0,0,-1.0,-1.0,0.7324167490005493,0.495802104473114,-1.0,-1.0,-1.0,-6.9670937061309814,20.812156677246094,19.558443069458008,19.11171531677246
Hybrid,2,22,0.0,26.705904774487397,2,0.1,0.2396310716867447,3.0199975967407227,33.827945709228516,0.0,5991.675231933594,40.0,0,0,-1.0,-0.04503835737705231,-1.0,-0.7137016654014587,-1.0,-0.9809706807136536,-1.0,-21.52155351638794,20.446569442749023,20.273189544677734,19.584835052490234
Hybrid,2,23,0.0,25.5,2,0.1,0.2396310716867447,3.0199975967407227,36.677945613861084,0.0,5991.675231933594,40.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0.517101526260376,-0.28188297152519226,-447.6305160522461,20.95191192626953,20.795869827270508,20.17635154724121
Hybrid,3,0,0.0,24.464466094067262,2,0.18421050906181335,0.2430296093225479,0.0,2.8499999046325684,0.0,0.0,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-3.0829291343688965,24.946447372436523,24.946447372436523,24.946447372436523
Hybrid,3,1,0.0,23.669872981077805,2,0.1,0.2430296093225479,0.0,5.699999809265137,0.0,0.0,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-3.596750497817993,24.818790435791016,24.818790435791016,24.818790435791016
Hybrid,3,2,0.0,23.17037086855466,2,0.1,0.2430296093225479,0.0,8.549999713897705,0.0,0.0,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-4.316100597381592,24.653947830200195,24.653947830200195,24.653947830200195
Hybrid,3,3,0.0,23.0,2,0.1,0.2430296093225479,0.0,11.399999618530273,0.0,0.0,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-5.395125865936279,24.48855209350586,24.48855209350586,24.48855209350586
Hybrid,3,4,0.0,23.17037086855466,2,0.1,0.2430296093225479,0.0,14.249999523162842,0.0,0.0,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-7.193500995635986,24.356733322143555,24.356733322143555,24.356733322143555
Hybrid,3,5,0.0,23.66987298107781,2,0.1,0.2430296093225479,0.0,17.09999942779541,0.0,0.0,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-10.790251731872559,24.288047790527344,24.288047790527344,24.288047790527344
Hybrid,3,6,0.0,24.464466094067262,2,0.1,0.2430296093225479,0.0,19.94999933242798,0.0,0.0,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-21.580503463745117,24.305688858032227,24.305688858032227,24.305688858032227
Hybrid,3,7,0.0,25.5,2,0.1,0.2430296093225479,0.0,22.799999237060547,0.0,0.0,100.0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.912956714630127,-0.8991876244544983,24.425119400024414,24.425119400024414,24.425119400024414
